"id","session","block","trial","instruction","source","strength","response","response_num","correct","rt","outlier"
"jf",3,3,22,"accuracy","dark",8,"dark",1,TRUE,0.355,FALSE
"jf",3,3,23,"accuracy","dark",27,"light",2,FALSE,0.493,FALSE
"jf",3,3,24,"accuracy","dark",25,"light",2,FALSE,0.525,FALSE
"jf",3,3,25,"accuracy","light",16,"dark",1,FALSE,0.379,FALSE
"jf",3,3,26,"accuracy","dark",6,"dark",1,TRUE,0.492,FALSE
"jf",3,3,27,"accuracy","light",21,"light",2,TRUE,0.562,FALSE
"jf",3,3,28,"accuracy","light",15,"light",2,TRUE,0.765,FALSE
"jf",3,3,29,"accuracy","dark",5,"dark",1,TRUE,0.653,FALSE
"jf",3,3,30,"accuracy","light",24,"light",2,TRUE,0.595,FALSE
"jf",3,3,31,"accuracy","dark",14,"dark",1,TRUE,0.57,FALSE
"jf",3,3,32,"accuracy","light",18,"light",2,TRUE,0.711,FALSE
"jf",3,3,33,"accuracy","dark",8,"dark",1,TRUE,0.521,FALSE
"jf",3,3,34,"accuracy","dark",10,"dark",1,TRUE,0.864,FALSE
"jf",3,3,35,"accuracy","light",32,"light",2,TRUE,0.676,FALSE
"jf",3,3,36,"accuracy","dark",3,"dark",1,TRUE,0.62,FALSE
"jf",3,3,37,"accuracy","dark",8,"dark",1,TRUE,0.599,FALSE
"jf",3,3,38,"accuracy","light",18,"light",2,TRUE,0.644,FALSE
"jf",3,3,39,"accuracy","light",26,"light",2,TRUE,0.598,FALSE
"jf",3,3,40,"accuracy","dark",18,"light",2,FALSE,0.566,FALSE
"jf",3,3,41,"accuracy","dark",20,"light",2,FALSE,0.789,FALSE
"jf",3,3,42,"accuracy","dark",5,"dark",1,TRUE,0.695,FALSE
"jf",3,3,43,"accuracy","light",27,"light",2,TRUE,0.66,FALSE
"jf",3,3,44,"accuracy","light",20,"light",2,TRUE,0.979,FALSE
"jf",3,3,45,"accuracy","light",26,"light",2,TRUE,0.68,FALSE
"jf",3,3,46,"accuracy","dark",6,"dark",1,TRUE,0.653,FALSE
"jf",3,3,47,"accuracy","light",27,"light",2,TRUE,0.726,FALSE
"jf",3,3,48,"accuracy","dark",13,"dark",1,TRUE,0.587,FALSE
"jf",3,3,49,"accuracy","light",23,"light",2,TRUE,0.858,FALSE
"jf",3,3,50,"accuracy","light",19,"light",2,TRUE,0.963,FALSE
"jf",3,3,51,"accuracy","dark",15,"dark",1,TRUE,1.379,FALSE
"jf",3,3,52,"accuracy","dark",7,"dark",1,TRUE,0.781,FALSE
"jf",3,3,53,"accuracy","dark",7,"dark",1,TRUE,0.664,FALSE
"jf",3,3,54,"accuracy","light",15,"dark",1,FALSE,1.079,FALSE
"jf",3,3,55,"accuracy","dark",12,"light",2,FALSE,1.147,FALSE
"jf",3,3,56,"accuracy","dark",12,"dark",1,TRUE,1.222,FALSE
"jf",3,3,57,"accuracy","dark",22,"light",2,FALSE,0.69,FALSE
"jf",3,3,58,"accuracy","dark",13,"dark",1,TRUE,1.075,FALSE
"jf",3,3,59,"accuracy","light",26,"light",2,TRUE,0.791,FALSE
"jf",3,3,60,"accuracy","light",11,"dark",1,FALSE,0.703,FALSE
"jf",3,3,61,"accuracy","light",21,"light",2,TRUE,1.231,FALSE
"jf",3,3,62,"accuracy","dark",7,"dark",1,TRUE,0.703,FALSE
"jf",3,3,63,"accuracy","dark",9,"dark",1,TRUE,0.631,FALSE
"jf",3,3,64,"accuracy","dark",16,"light",2,FALSE,0.66,FALSE
"jf",3,3,65,"accuracy","dark",21,"light",2,FALSE,0.623,FALSE
"jf",3,3,66,"accuracy","dark",5,"dark",1,TRUE,0.578,FALSE
"jf",3,3,67,"accuracy","light",18,"light",2,TRUE,0.94,FALSE
"jf",3,3,68,"accuracy","dark",8,"dark",1,TRUE,0.569,FALSE
"jf",3,3,69,"accuracy","dark",8,"dark",1,TRUE,0.631,FALSE
"jf",3,3,70,"accuracy","light",12,"dark",1,FALSE,0.814,FALSE
"jf",3,3,71,"accuracy","dark",0,"dark",1,TRUE,0.623,FALSE
"jf",3,3,72,"accuracy","light",20,"light",2,TRUE,0.645,FALSE
"jf",3,3,73,"accuracy","dark",16,"light",2,FALSE,1.027,FALSE
"jf",3,3,74,"accuracy","light",23,"light",2,TRUE,0.623,FALSE
"jf",3,3,75,"accuracy","light",28,"light",2,TRUE,0.665,FALSE
"jf",3,3,76,"accuracy","dark",7,"dark",1,TRUE,0.62,FALSE
"jf",3,3,77,"accuracy","light",24,"light",2,TRUE,0.561,FALSE
"jf",3,3,78,"accuracy","light",31,"light",2,TRUE,0.583,FALSE
"jf",3,3,79,"accuracy","light",30,"light",2,TRUE,0.565,FALSE
"jf",3,3,80,"accuracy","light",9,"dark",1,FALSE,0.472,FALSE
"jf",3,3,81,"accuracy","light",21,"light",2,TRUE,0.535,FALSE
"jf",3,3,82,"accuracy","light",23,"light",2,TRUE,0.516,FALSE
"jf",3,3,83,"accuracy","dark",11,"dark",1,TRUE,0.52,FALSE
"jf",3,3,84,"accuracy","dark",9,"dark",1,TRUE,0.5,FALSE
"jf",3,3,85,"accuracy","light",17,"light",2,TRUE,0.66,FALSE
"jf",3,3,86,"accuracy","light",20,"light",2,TRUE,0.417,FALSE
"jf",3,3,87,"accuracy","dark",6,"dark",1,TRUE,0.455,FALSE
"jf",3,3,88,"accuracy","dark",12,"light",2,FALSE,0.563,FALSE
"jf",3,3,89,"accuracy","dark",14,"dark",1,TRUE,0.462,FALSE
"jf",3,3,90,"accuracy","light",25,"light",2,TRUE,0.561,FALSE
"jf",3,3,91,"accuracy","light",29,"light",2,TRUE,0.482,FALSE
"jf",3,3,92,"accuracy","dark",8,"dark",1,TRUE,0.471,FALSE
"jf",3,3,93,"accuracy","light",29,"light",2,TRUE,0.527,FALSE
"jf",3,3,94,"accuracy","dark",4,"dark",1,TRUE,0.438,FALSE
"jf",3,3,95,"accuracy","dark",13,"light",2,FALSE,0.56,FALSE
"jf",3,3,96,"accuracy","light",17,"light",2,TRUE,0.444,FALSE
"jf",3,3,97,"accuracy","dark",14,"dark",1,TRUE,0.471,FALSE
"jf",3,3,98,"accuracy","light",22,"light",2,TRUE,0.478,FALSE
"jf",3,3,99,"accuracy","dark",9,"dark",1,TRUE,0.438,FALSE
"jf",3,3,100,"accuracy","dark",8,"dark",1,TRUE,0.451,FALSE
"jf",3,3,101,"accuracy","light",16,"light",2,TRUE,0.462,FALSE
"jf",3,3,102,"accuracy","dark",0,"dark",1,TRUE,0.456,FALSE
"jf",3,4,2,"accuracy","light",22,"dark",1,FALSE,0.42,FALSE
"jf",3,4,3,"accuracy","dark",14,"light",2,FALSE,0.731,FALSE
"jf",3,4,4,"accuracy","light",24,"light",2,TRUE,1.302,FALSE
"jf",3,4,5,"accuracy","light",20,"dark",1,FALSE,0.983,FALSE
"jf",3,4,6,"accuracy","dark",10,"dark",1,TRUE,0.59,FALSE
"jf",3,4,7,"accuracy","light",19,"light",2,TRUE,0.594,FALSE
"jf",3,4,8,"accuracy","light",1,"dark",1,FALSE,0.669,FALSE
"jf",3,4,9,"accuracy","light",24,"light",2,TRUE,0.769,FALSE
"jf",3,4,10,"accuracy","light",23,"light",2,TRUE,0.796,FALSE
"jf",3,4,11,"accuracy","light",25,"light",2,TRUE,0.598,FALSE
"jf",3,4,12,"accuracy","light",22,"light",2,TRUE,0.749,FALSE
"jf",3,4,13,"accuracy","dark",18,"dark",1,TRUE,1.084,FALSE
"jf",3,4,14,"accuracy","dark",12,"dark",1,TRUE,0.615,FALSE
"jf",3,4,15,"accuracy","dark",5,"dark",1,TRUE,0.616,FALSE
"jf",3,4,16,"accuracy","dark",15,"light",2,FALSE,0.711,FALSE
"jf",3,4,17,"accuracy","dark",8,"dark",1,TRUE,0.63,FALSE
"jf",3,4,18,"accuracy","dark",8,"dark",1,TRUE,0.551,FALSE
"jf",3,4,19,"accuracy","dark",18,"light",2,FALSE,0.728,FALSE
"jf",3,4,20,"accuracy","light",15,"dark",1,FALSE,0.926,FALSE
"jf",3,4,21,"accuracy","light",19,"light",2,TRUE,1.33,FALSE
"jf",3,4,22,"accuracy","light",13,"dark",1,FALSE,2.323,FALSE
"jf",3,4,23,"accuracy","dark",13,"dark",1,TRUE,1.795,FALSE
"jf",3,4,24,"accuracy","dark",13,"dark",1,TRUE,1.161,FALSE
"jf",3,4,25,"accuracy","dark",7,"dark",1,TRUE,0.713,FALSE
"jf",3,4,26,"accuracy","dark",27,"light",2,FALSE,0.893,FALSE
"jf",3,4,27,"accuracy","dark",13,"dark",1,TRUE,0.842,FALSE
"jf",3,4,28,"accuracy","dark",9,"dark",1,TRUE,0.798,FALSE
"jf",3,4,29,"accuracy","dark",13,"dark",1,TRUE,1.327,FALSE
"jf",3,4,30,"accuracy","dark",17,"light",2,FALSE,0.942,FALSE
"jf",3,4,31,"accuracy","light",16,"light",2,TRUE,1.102,FALSE
"jf",3,4,32,"accuracy","light",18,"light",2,TRUE,1.393,FALSE
"jf",3,4,33,"accuracy","dark",18,"light",2,FALSE,2.186,FALSE
"jf",3,4,34,"accuracy","dark",15,"dark",1,TRUE,1.057,FALSE
"jf",3,4,35,"accuracy","light",25,"light",2,TRUE,0.793,FALSE
"jf",3,4,36,"accuracy","light",24,"light",2,TRUE,0.797,FALSE
"jf",3,4,37,"accuracy","light",27,"light",2,TRUE,0.796,FALSE
"jf",3,4,38,"accuracy","dark",17,"dark",1,TRUE,1.447,FALSE
"jf",3,4,39,"accuracy","light",22,"light",2,TRUE,0.609,FALSE
"jf",3,4,40,"accuracy","light",11,"dark",1,FALSE,0.572,FALSE
"jf",3,4,41,"accuracy","light",27,"light",2,TRUE,0.57,FALSE
"jf",3,4,42,"accuracy","light",16,"dark",1,FALSE,0.753,FALSE
"jf",3,4,43,"accuracy","light",16,"light",2,TRUE,1.163,FALSE
"jf",3,4,44,"accuracy","light",12,"dark",1,FALSE,1.033,FALSE
"jf",3,4,45,"accuracy","light",18,"light",2,TRUE,0.669,FALSE
"jf",3,4,46,"accuracy","dark",18,"light",2,FALSE,0.88,FALSE
"jf",3,4,47,"accuracy","dark",8,"dark",1,TRUE,0.643,FALSE
"jf",3,4,48,"accuracy","dark",9,"dark",1,TRUE,0.649,FALSE
"jf",3,4,49,"accuracy","light",24,"light",2,TRUE,0.857,FALSE
"jf",3,4,50,"accuracy","dark",12,"dark",1,TRUE,0.869,FALSE
"jf",3,4,51,"accuracy","light",24,"light",2,TRUE,0.61,FALSE
"jf",3,4,52,"accuracy","light",31,"light",2,TRUE,0.682,FALSE
"jf",3,4,53,"accuracy","light",27,"light",2,TRUE,0.614,FALSE
"jf",3,4,54,"accuracy","dark",14,"dark",1,TRUE,0.77,FALSE
"jf",3,4,55,"accuracy","dark",13,"dark",1,TRUE,0.583,FALSE
"jf",3,4,56,"accuracy","light",16,"light",2,TRUE,0.777,FALSE
"jf",3,4,57,"accuracy","dark",24,"light",2,FALSE,0.565,FALSE
"jf",3,4,58,"accuracy","light",19,"light",2,TRUE,0.957,FALSE
"jf",3,4,59,"accuracy","light",16,"light",2,TRUE,0.613,FALSE
"jf",3,4,60,"accuracy","light",20,"light",2,TRUE,0.649,FALSE
"jf",3,4,61,"accuracy","dark",15,"dark",1,TRUE,0.801,FALSE
"jf",3,4,62,"accuracy","light",31,"light",2,TRUE,0.56,FALSE
"jf",3,4,63,"accuracy","light",19,"dark",1,FALSE,0.67,FALSE
"jf",3,4,64,"accuracy","light",21,"light",2,TRUE,0.735,FALSE
"jf",3,4,65,"accuracy","light",15,"dark",1,FALSE,0.619,FALSE
"jf",3,4,66,"accuracy","dark",11,"dark",1,TRUE,0.623,FALSE
"jf",3,4,67,"accuracy","light",13,"dark",1,FALSE,0.665,FALSE
"jf",3,4,68,"accuracy","light",17,"light",2,TRUE,0.834,FALSE
"jf",3,4,69,"accuracy","dark",4,"dark",1,TRUE,0.569,FALSE
"jf",3,4,70,"accuracy","dark",16,"light",2,FALSE,1.04,FALSE
"jf",3,4,71,"accuracy","dark",16,"dark",1,TRUE,0.792,FALSE
"jf",3,4,72,"accuracy","dark",7,"dark",1,TRUE,0.614,FALSE
"jf",3,4,73,"accuracy","dark",16,"light",2,FALSE,0.99,FALSE
"jf",3,4,74,"accuracy","light",22,"light",2,TRUE,0.608,FALSE
"jf",3,4,75,"accuracy","dark",1,"dark",1,TRUE,0.586,FALSE
"jf",3,4,76,"accuracy","dark",13,"dark",1,TRUE,0.815,FALSE
"jf",3,4,77,"accuracy","light",17,"light",2,TRUE,0.61,FALSE
"jf",3,4,78,"accuracy","light",13,"dark",1,FALSE,0.721,FALSE
"jf",3,4,79,"accuracy","light",20,"light",2,TRUE,0.618,FALSE
"jf",3,4,80,"accuracy","dark",2,"dark",1,TRUE,0.473,FALSE
"jf",3,4,81,"accuracy","dark",9,"dark",1,TRUE,0.698,FALSE
"jf",3,4,82,"accuracy","light",25,"light",2,TRUE,0.644,FALSE
"jf",3,4,83,"accuracy","light",13,"dark",1,FALSE,0.504,FALSE
"jf",3,4,84,"accuracy","dark",4,"dark",1,TRUE,0.559,FALSE
"jf",3,4,85,"accuracy","dark",21,"light",2,FALSE,0.594,FALSE
"jf",3,4,86,"accuracy","light",28,"light",2,TRUE,0.493,FALSE
"jf",3,4,87,"accuracy","light",18,"light",2,TRUE,0.681,FALSE
"jf",3,4,88,"accuracy","dark",20,"light",2,FALSE,0.5,FALSE
"jf",3,4,89,"accuracy","dark",17,"light",2,FALSE,0.59,FALSE
"jf",3,4,90,"accuracy","dark",11,"dark",1,TRUE,0.747,FALSE
"jf",3,4,91,"accuracy","light",18,"light",2,TRUE,1.156,FALSE
"jf",3,4,92,"accuracy","light",28,"light",2,TRUE,0.682,FALSE
"jf",3,4,93,"accuracy","light",23,"dark",1,FALSE,1.001,FALSE
"jf",3,4,94,"accuracy","dark",14,"light",2,FALSE,2.005,FALSE
"jf",3,4,95,"accuracy","light",21,"light",2,TRUE,0.623,FALSE
"jf",3,4,96,"accuracy","light",16,"light",2,TRUE,1.062,FALSE
"jf",3,4,97,"accuracy","dark",15,"dark",1,TRUE,0.901,FALSE
"jf",3,4,98,"accuracy","dark",19,"light",2,FALSE,0.644,FALSE
"jf",3,4,99,"accuracy","light",21,"light",2,TRUE,0.541,FALSE
"jf",3,4,100,"accuracy","dark",16,"light",2,FALSE,0.946,FALSE
"jf",3,4,101,"accuracy","dark",2,"dark",1,TRUE,0.545,FALSE
"jf",3,4,102,"accuracy","light",16,"light",2,TRUE,0.695,FALSE
"jf",3,5,2,"speed","dark",10,"dark",1,TRUE,0.406,FALSE
"jf",3,5,3,"speed","dark",5,"light",2,FALSE,0.328,FALSE
"jf",3,5,4,"speed","dark",0,"dark",1,TRUE,0.345,FALSE
"jf",3,5,5,"speed","dark",24,"light",2,FALSE,0.328,FALSE
"jf",3,5,6,"speed","dark",15,"dark",1,TRUE,0.427,FALSE
"jf",3,5,7,"speed","dark",10,"dark",1,TRUE,0.316,FALSE
"jf",3,5,8,"speed","light",14,"dark",1,FALSE,0.299,FALSE
"jf",3,5,9,"speed","dark",12,"dark",1,TRUE,0.375,FALSE
"jf",3,5,10,"speed","light",21,"light",2,TRUE,0.278,FALSE
"jf",3,5,11,"speed","dark",7,"dark",1,TRUE,0.288,FALSE
"jf",3,5,12,"speed","dark",18,"light",2,FALSE,0.311,FALSE
"jf",3,5,13,"speed","light",17,"light",2,TRUE,0.425,FALSE
"jf",3,5,14,"speed","dark",15,"light",2,FALSE,0.398,FALSE
"jf",3,5,15,"speed","dark",18,"light",2,FALSE,0.373,FALSE
"jf",3,5,16,"speed","dark",12,"dark",1,TRUE,0.363,FALSE
"jf",3,5,17,"speed","dark",18,"dark",1,TRUE,0.315,FALSE
"jf",3,5,18,"speed","light",16,"dark",1,FALSE,0.398,FALSE
"jf",3,5,19,"speed","light",16,"light",2,TRUE,0.337,FALSE
"jf",3,5,20,"speed","dark",10,"dark",1,TRUE,0.322,FALSE
"jf",3,5,21,"speed","light",25,"dark",1,FALSE,0.316,FALSE
"jf",3,5,22,"speed","dark",13,"dark",1,TRUE,0.381,FALSE
"jf",3,5,23,"speed","light",16,"light",2,TRUE,0.376,FALSE
"jf",3,5,24,"speed","light",18,"light",2,TRUE,0.348,FALSE
"jf",3,5,25,"speed","light",19,"light",2,TRUE,0.347,FALSE
"jf",3,5,26,"speed","light",20,"light",2,TRUE,0.365,FALSE
"jf",3,5,27,"speed","light",13,"dark",1,FALSE,0.418,FALSE
"jf",3,5,28,"speed","dark",3,"dark",1,TRUE,0.475,FALSE
"jf",3,5,29,"speed","dark",21,"light",2,FALSE,0.309,FALSE
"jf",3,5,30,"speed","dark",8,"dark",1,TRUE,0.396,FALSE
"jf",3,5,31,"speed","dark",15,"light",2,FALSE,0.326,FALSE
"jf",3,5,32,"speed","light",20,"light",2,TRUE,0.325,FALSE
"jf",3,5,33,"speed","light",14,"dark",1,FALSE,0.351,FALSE
"jf",3,5,34,"speed","light",16,"light",2,TRUE,0.336,FALSE
"jf",3,5,35,"speed","dark",4,"dark",1,TRUE,0.286,FALSE
"jf",3,5,36,"speed","light",17,"dark",1,FALSE,0.315,FALSE
"jf",3,5,37,"speed","dark",14,"light",2,FALSE,0.351,FALSE
"jf",3,5,38,"speed","light",18,"light",2,TRUE,0.309,FALSE
"jf",3,5,39,"speed","light",12,"dark",1,FALSE,0.303,FALSE
"jf",3,5,40,"speed","dark",5,"dark",1,TRUE,0.342,FALSE
"jf",3,5,41,"speed","dark",11,"dark",1,TRUE,0.331,FALSE
"jf",3,5,42,"speed","dark",11,"light",2,FALSE,0.344,FALSE
"jf",3,5,43,"speed","dark",0,"dark",1,TRUE,0.313,FALSE
"jf",3,5,44,"speed","dark",12,"light",2,FALSE,0.344,FALSE
"jf",3,5,45,"speed","dark",13,"dark",1,TRUE,0.362,FALSE
"jf",3,5,46,"speed","dark",19,"dark",1,TRUE,0.382,FALSE
"jf",3,5,47,"speed","dark",5,"dark",1,TRUE,0.396,FALSE
"jf",3,5,48,"speed","dark",23,"light",2,FALSE,0.344,FALSE
"jf",3,5,49,"speed","light",28,"light",2,TRUE,0.356,FALSE
"jf",3,5,50,"speed","dark",18,"dark",1,TRUE,0.371,FALSE
"jf",3,5,51,"speed","light",22,"light",2,TRUE,0.377,FALSE
"jf",3,5,52,"speed","dark",13,"dark",1,TRUE,0.354,FALSE
"jf",3,5,53,"speed","light",27,"light",2,TRUE,0.361,FALSE
"jf",3,5,54,"speed","light",18,"dark",1,FALSE,0.371,FALSE
"jf",3,5,55,"speed","light",22,"light",2,TRUE,0.303,FALSE
"jf",3,5,56,"speed","dark",9,"dark",1,TRUE,0.304,FALSE
"jf",3,5,57,"speed","dark",10,"dark",1,TRUE,0.315,FALSE
"jf",3,5,58,"speed","light",8,"dark",1,FALSE,0.3,FALSE
"jf",3,5,59,"speed","light",13,"light",2,TRUE,0.502,FALSE
"jf",3,5,60,"speed","light",17,"light",2,TRUE,0.338,FALSE
"jf",3,5,61,"speed","light",21,"light",2,TRUE,0.348,FALSE
"jf",3,5,62,"speed","light",21,"light",2,TRUE,0.364,FALSE
"jf",3,5,63,"speed","dark",8,"dark",1,TRUE,0.286,FALSE
"jf",3,5,64,"speed","light",15,"light",2,TRUE,0.344,FALSE
"jf",3,5,65,"speed","dark",12,"dark",1,TRUE,0.337,FALSE
"jf",3,5,66,"speed","light",18,"light",2,TRUE,0.293,FALSE
"jf",3,5,67,"speed","dark",15,"dark",1,TRUE,0.387,FALSE
"jf",3,5,68,"speed","dark",17,"light",2,FALSE,0.377,FALSE
"jf",3,5,69,"speed","dark",7,"dark",1,TRUE,0.296,FALSE
"jf",3,5,70,"speed","dark",18,"light",2,FALSE,0.296,FALSE
"jf",3,5,71,"speed","light",20,"light",2,TRUE,0.357,FALSE
"jf",3,5,72,"speed","light",24,"light",2,TRUE,0.317,FALSE
"jf",3,5,73,"speed","dark",9,"dark",1,TRUE,0.336,FALSE
"jf",3,5,74,"speed","light",19,"light",2,TRUE,0.329,FALSE
"jf",3,5,75,"speed","light",21,"light",2,TRUE,0.415,FALSE
"jf",3,5,76,"speed","dark",20,"light",2,FALSE,0.332,FALSE
"jf",3,5,77,"speed","dark",13,"dark",1,TRUE,0.363,FALSE
"jf",3,5,78,"speed","light",20,"light",2,TRUE,0.361,FALSE
"jf",3,5,79,"speed","dark",17,"light",2,FALSE,0.331,FALSE
"jf",3,5,80,"speed","dark",14,"dark",1,TRUE,0.33,FALSE
"jf",3,5,81,"speed","light",20,"light",2,TRUE,0.328,FALSE
"jf",3,5,82,"speed","dark",9,"dark",1,TRUE,0.403,FALSE
"jf",3,5,83,"speed","dark",17,"light",2,FALSE,0.328,FALSE
"jf",3,5,84,"speed","dark",13,"dark",1,TRUE,0.38,FALSE
"jf",3,5,85,"speed","light",8,"dark",1,FALSE,0.348,FALSE
"jf",3,5,86,"speed","light",22,"light",2,TRUE,0.289,FALSE
"jf",3,5,87,"speed","light",31,"light",2,TRUE,0.431,FALSE
"jf",3,5,88,"speed","light",9,"dark",1,FALSE,0.271,FALSE
"jf",3,5,89,"speed","dark",16,"light",2,FALSE,0.337,FALSE
"jf",3,5,90,"speed","light",20,"light",2,TRUE,0.36,FALSE
"jf",3,5,91,"speed","dark",20,"light",2,FALSE,0.332,FALSE
"jf",3,5,92,"speed","light",25,"light",2,TRUE,0.325,FALSE
"jf",3,5,93,"speed","light",20,"light",2,TRUE,0.348,FALSE
"jf",3,5,94,"speed","light",16,"light",2,TRUE,0.399,FALSE
"jf",3,5,95,"speed","light",20,"light",2,TRUE,0.382,FALSE
"jf",3,5,96,"speed","light",23,"light",2,TRUE,0.35,FALSE
"jf",3,5,97,"speed","light",28,"light",2,TRUE,0.332,FALSE
"jf",3,5,98,"speed","dark",19,"light",2,FALSE,0.315,FALSE
"jf",3,5,99,"speed","dark",20,"light",2,FALSE,0.392,FALSE
"jf",3,5,100,"speed","light",19,"light",2,TRUE,0.358,FALSE
"jf",3,5,101,"speed","light",18,"dark",1,FALSE,0.453,FALSE
"jf",3,5,102,"speed","light",10,"dark",1,FALSE,0.393,FALSE
"jf",3,6,2,"speed","dark",14,"dark",1,TRUE,0.431,FALSE
"jf",3,6,3,"speed","dark",4,"dark",1,TRUE,0.333,FALSE
"jf",3,6,4,"speed","light",23,"light",2,TRUE,0.377,FALSE
"jf",3,6,5,"speed","light",19,"light",2,TRUE,0.383,FALSE
"jf",3,6,6,"speed","light",20,"light",2,TRUE,0.315,FALSE
"jf",3,6,7,"speed","light",16,"light",2,TRUE,0.298,FALSE
"jf",3,6,8,"speed","dark",17,"light",2,FALSE,0.448,FALSE
"jf",3,6,9,"speed","dark",14,"dark",1,TRUE,0.363,FALSE
"jf",3,6,10,"speed","dark",6,"dark",1,TRUE,0.367,FALSE
"jf",3,6,11,"speed","dark",15,"light",2,FALSE,0.343,FALSE
"jf",3,6,12,"speed","light",16,"light",2,TRUE,0.357,FALSE
"jf",3,6,13,"speed","dark",16,"light",2,FALSE,0.381,FALSE
"jf",3,6,14,"speed","dark",3,"dark",1,TRUE,0.313,FALSE
"jf",3,6,15,"speed","light",21,"light",2,TRUE,0.345,FALSE
"jf",3,6,16,"speed","dark",11,"dark",1,TRUE,0.387,FALSE
"jf",3,6,17,"speed","light",18,"light",2,TRUE,0.311,FALSE
"jf",3,6,18,"speed","light",17,"light",2,TRUE,0.398,FALSE
"jf",3,6,19,"speed","light",18,"light",2,TRUE,0.399,FALSE
"jf",3,6,20,"speed","light",11,"dark",1,FALSE,0.338,FALSE
"jf",3,6,21,"speed","light",16,"light",2,TRUE,0.287,FALSE
"jf",3,6,22,"speed","dark",8,"dark",1,TRUE,0.387,FALSE
"jf",3,6,23,"speed","light",14,"light",2,TRUE,0.329,FALSE
"jf",3,6,24,"speed","light",21,"dark",1,FALSE,0.305,FALSE
"jf",3,6,25,"speed","dark",16,"light",2,FALSE,0.518,FALSE
"jf",3,6,26,"speed","dark",17,"light",2,FALSE,0.471,FALSE
"jf",3,6,27,"speed","light",22,"light",2,TRUE,0.292,FALSE
"jf",3,6,28,"speed","light",25,"light",2,TRUE,0.383,FALSE
"jf",3,6,29,"speed","light",18,"light",2,TRUE,0.464,FALSE
"jf",3,6,30,"speed","light",21,"light",2,TRUE,0.383,FALSE
"jf",3,6,31,"speed","dark",15,"dark",1,TRUE,0.386,FALSE
"jf",3,6,32,"speed","dark",15,"light",2,FALSE,0.328,FALSE
"jf",3,6,33,"speed","dark",9,"dark",1,TRUE,0.279,FALSE
"jf",3,6,34,"speed","dark",8,"dark",1,TRUE,0.415,FALSE
"jf",3,6,35,"speed","dark",2,"dark",1,TRUE,0.267,FALSE
"jf",3,6,36,"speed","dark",9,"dark",1,TRUE,0.299,FALSE
"jf",3,6,37,"speed","light",22,"light",2,TRUE,0.326,FALSE
"jf",3,6,38,"speed","dark",9,"dark",1,TRUE,0.37,FALSE
"jf",3,6,39,"speed","dark",14,"light",2,FALSE,0.277,FALSE
"jf",3,6,40,"speed","dark",9,"dark",1,TRUE,0.242,FALSE
"jf",3,6,41,"speed","light",18,"light",2,TRUE,0.212,FALSE
"jf",3,6,42,"speed","dark",22,"dark",1,TRUE,0.222,FALSE
"jf",3,6,43,"speed","light",23,"light",2,TRUE,0.276,FALSE
"jf",3,6,44,"speed","dark",20,"light",2,FALSE,0.267,FALSE
"jf",3,6,45,"speed","dark",26,"light",2,FALSE,0.259,FALSE
"jf",3,6,46,"speed","light",20,"light",2,TRUE,0.308,FALSE
"jf",3,6,47,"speed","light",23,"light",2,TRUE,0.331,FALSE
"jf",3,6,48,"speed","dark",13,"dark",1,TRUE,0.305,FALSE
"jf",3,6,49,"speed","dark",2,"dark",1,TRUE,0.33,FALSE
"jf",3,6,50,"speed","dark",12,"light",2,FALSE,0.345,FALSE
"jf",3,6,51,"speed","light",16,"light",2,TRUE,0.44,FALSE
"jf",3,6,52,"speed","light",24,"light",2,TRUE,0.366,FALSE
"jf",3,6,53,"speed","light",13,"dark",1,FALSE,0.303,FALSE
"jf",3,6,54,"speed","dark",16,"light",2,FALSE,0.288,FALSE
"jf",3,6,55,"speed","dark",5,"dark",1,TRUE,0.313,FALSE
"jf",3,6,56,"speed","light",12,"dark",1,FALSE,0.366,FALSE
"jf",3,6,57,"speed","dark",20,"light",2,FALSE,0.336,FALSE
"jf",3,6,58,"speed","light",15,"dark",1,FALSE,0.315,FALSE
"jf",3,6,59,"speed","dark",16,"light",2,FALSE,0.286,FALSE
"jf",3,6,60,"speed","dark",17,"light",2,FALSE,0.359,FALSE
"jf",3,6,61,"speed","light",17,"light",2,TRUE,0.391,FALSE
"jf",3,6,62,"speed","dark",20,"light",2,FALSE,0.349,FALSE
"jf",3,6,63,"speed","light",10,"dark",1,FALSE,0.346,FALSE
"jf",3,6,64,"speed","dark",10,"light",2,FALSE,0.404,FALSE
"jf",3,6,65,"speed","light",29,"light",2,TRUE,0.408,FALSE
"jf",3,6,66,"speed","light",11,"dark",1,FALSE,0.502,FALSE
"jf",3,6,67,"speed","light",26,"light",2,TRUE,0.352,FALSE
"jf",3,6,68,"speed","dark",4,"dark",1,TRUE,0.305,FALSE
"jf",3,6,69,"speed","dark",11,"dark",1,TRUE,0.365,FALSE
"jf",3,6,70,"speed","dark",4,"dark",1,TRUE,0.351,FALSE
"jf",3,6,71,"speed","light",25,"light",2,TRUE,0.376,FALSE
"jf",3,6,72,"speed","dark",16,"dark",1,TRUE,0.454,FALSE
"jf",3,6,73,"speed","dark",15,"light",2,FALSE,0.41,FALSE
"jf",3,6,74,"speed","dark",23,"light",2,FALSE,0.425,FALSE
"jf",3,6,75,"speed","light",15,"dark",1,FALSE,0.347,FALSE
"jf",3,6,76,"speed","light",26,"light",2,TRUE,0.32,FALSE
